"EpocaAño","Cumplimiento estrategia Mtto","CumplimientoProgramaMtto","ReadyBAcklog","HH Actv Gnerales","HH En la Maquina","Otras HH","TipoMantenimiento","Disciplina","Fe.CreadaOrden","fe.Ejecutada","dias_para_diferencia"
"Verano",0.9976,0.9857,5.23,0.5,2,0.2,"Correctivo","Instrumentos",2022-11-08,2022-11-28,20
"Verano",0.9976,0.9857,5.23,0.5,8,1.4,"Preventivo","Instrumentos",2022-03-28,2022-11-28,245
"Verano",0.9976,0.9857,5.23,1,16,1.2,"Preventivo","Instrumentos",2022-03-28,2022-11-28,245
"Verano",0.9976,0.9857,5.23,0.3,4,1.2,"Correctivo","Instrumentos",2022-08-30,2022-11-28,90
"Verano",0.9976,0.9857,5.23,0.1,3,0,"Correctivo","Instrumentos",2022-10-14,2022-11-28,45
"Verano",0.9976,0.9857,5.23,0.2,3,0.4,"Correctivo","Instrumentos",2022-05-11,2022-11-28,201
"Verano",0.9976,0.9857,5.23,0.1,3,0,"Correctivo","Instrumentos",2022-10-14,2022-11-28,45
"Verano",0.9976,0.9857,5.23,0.2,7,1.2,"Preventivo","Instrumentos",2022-03-28,2022-11-28,245
"Verano",0.9976,0.9857,5.23,1.5,17,1.9,"Preventivo","Instrumentos",2022-05-02,2022-11-28,210
"Verano",0.9976,0.9857,5.23,1,10,1.2,"Correctivo","Instrumentos",2022-03-24,2022-11-28,249
"Verano",0.9976,0.9857,5.23,0,8,1.1,"Preventivo","Instrumentos",2022-05-02,2022-11-28,210
"Verano",0.9976,0.9857,5.23,0,8,1.1,"Preventivo","Instrumentos",2022-05-02,2022-11-28,210
"Verano",0.9976,0.9857,5.23,0.1,4,0.9,"Preventivo","Instrumentos",2022-05-02,2022-11-28,210
"Verano",0.9976,0.9857,5.23,0.1,4,0.9,"Preventivo","Instrumentos",2022-05-02,2022-11-28,210
"Verano",0.9976,0.9857,5.23,0,2,1.3,"Correctivo","Instrumentos",2022-11-01,2022-11-28,27
"Verano",0.9976,0.9857,5.23,0.1,2,0.9,"Preventivo","Instrumentos",2022-05-02,2022-11-28,210
"Verano",0.9976,0.9857,5.23,0,4,1.3,"Preventivo","Instrumentos",2022-05-02,2022-11-28,210
"Verano",0.9976,0.9857,5.23,0.4,4,1.8,"Correctivo","Pozoz",2022-09-29,2022-11-28,60
"Verano",0.9976,0.9857,5.23,0.3,3,1.5,"Correctivo","Pozoz",2022-10-19,2022-11-28,40
"Verano",0.9976,0.9857,5.23,0.5,4,1.5,"Correctivo","Pozoz",2022-10-07,2022-11-28,52
"Verano",0.9976,0.9857,5.23,0.5,4,1.5,"Correctivo","Pozoz",2022-10-07,2022-11-28,52
"Verano",0.9876,0.9627,4.55,0.3,5,1.1,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.8,5,1.3,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,1.5,18,2.5,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,1,18,3,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,1.5,15,1.6,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.3,14,0.6,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.2,13,2.6,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,1.4,18,1.6,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,7,1.5,"Correctivo","Mecanica",2022-04-17,2022-12-13,240
"Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Correctivo","Mecanica",2022-11-04,2022-12-13,39
"Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Correctivo","Mecanica",2022-11-09,2022-12-13,34
"Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.8,8,1.9,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.4,9,2.3,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0,9,3,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,9,0.6,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,1,16,0.9,"Correctivo","Mecanica VAL",2022-12-02,2022-12-13,11
"Verano",0.9876,0.9627,4.55,0.3,10,1,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.9,16,2,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.3,12,3.6,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,9,0.9,"Correctivo","Mecanica",2022-11-21,2022-12-13,22
"Verano",0.9876,0.9627,4.55,0.4,10,2,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.3,4,0,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,9,1.6,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.2,6,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0,9,0,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.3,4,1.5,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,9,0.3,"Correctivo","Mecanica",2022-11-23,2022-12-13,20
"Verano",0.9876,0.9627,4.55,0,9,0,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,7,2.1,"Correctivo","Mecanica",2022-11-15,2022-12-13,28
"Verano",0.9876,0.9627,4.55,0.5,7,1.5,"Correctivo","Mecanica",2022-05-17,2022-12-13,210
"Verano",0.9876,0.9627,4.55,0,9,3,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0,9,3,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0,9,1,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,9,3.4,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,9,2.1,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,1.5,9,1.8,"Preventivo","Mecanica VAL",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.1,4,1,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.8,7,1.9,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,1,4,1.8,"Correctivo","Pozoz",2022-10-19,2022-12-13,55
"Verano",0.9876,0.9627,4.55,0.3,4,1.8,"Correctivo","Pozoz",2022-06-21,2022-12-13,175
"Verano",0.9876,0.9627,4.55,0.5,9,1.6,"Correctivo","Mecanica",2022-11-09,2022-12-13,34
"Verano",0.9876,0.9627,4.55,0.5,9,1.3,"Correctivo","Mecanica",2022-11-09,2022-12-13,34
"Verano",0.9876,0.9627,4.55,0.2,2,0,"Preventivo","Mecanica",2022-09-08,2022-12-13,96
"Verano",0.9876,0.9627,4.55,0.5,2,0.9,"Preventivo","Mecanica",2022-09-08,2022-12-13,96
"Verano",0.9876,0.9627,4.55,0.2,2,0,"Preventivo","Mecanica",2022-09-08,2022-12-13,96
"Verano",0.9876,0.9627,4.55,1.5,2,1.1,"Preventivo","Mecanica",2022-09-08,2022-12-13,96
"Verano",0.9876,0.9627,4.55,0.2,2,0,"Preventivo","Mecanica",2022-09-08,2022-12-13,96
"Verano",0.9876,0.9627,4.55,1.5,2,0.4,"Preventivo","Mecanica",2022-09-08,2022-12-13,96
"Verano",0.9876,0.9627,4.55,0.3,5,1.2,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.9,5,0.9,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.3,5,2.3,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.1,6,2,"Preventivo","Mecanica CBM",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,2,0,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,2,1.4,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.3,2,0,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.4,14,1.1,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,1.5,1,0.2,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,0.5,2,0,"Preventivo","Mecanica",2022-05-02,2022-12-13,225
"Verano",0.9876,0.9627,4.55,1.3,18,1.6,"Correctivo","Mecanica",2022-08-22,2022-12-13,113
"Verano",0.9876,0.9627,4.55,0.4,4,1.8,"Correctivo","Pozoz",2022-11-29,2022-12-13,14
"Verano",0.9876,0.9627,4.55,0.7,3,1.5,"Preventivo","Mecanica",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,0,9,1.6,"Preventivo","Mecanica VAL",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,0.5,9,1.6,"Preventivo","Mecanica",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,1.5,7,2.4,"Correctivo","Mecanica",2022-11-24,2022-12-15,21
"Verano",0.9876,0.9627,4.55,1.1,9,1.2,"Preventivo","Mecanica VAL",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,1.1,9,1.2,"Preventivo","Mecanica VAL",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,1.1,9,1.7,"Preventivo","Mecanica VAL",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Correctivo","Mecanica",2022-11-21,2022-12-15,24
"Verano",0.9876,0.9627,4.55,0.5,9,1.3,"Correctivo","Mecanica",2022-11-21,2022-12-15,24
"Verano",0.9876,0.9627,4.55,0.1,4,0.4,"Preventivo","Mecanica",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,1.5,18,2.6,"Correctivo","Mecanica",2022-11-29,2022-12-15,16
"Verano",0.9876,0.9627,4.55,1.1,9,1.2,"Preventivo","Mecanica VAL",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,0,9,1.6,"Preventivo","Mecanica VAL",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Preventivo","Mecanica",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,1.5,7,2.6,"Correctivo","Mecanica",2022-11-21,2022-12-15,24
"Verano",0.9876,0.9627,4.55,0.3,9,0.6,"Preventivo","Mecanica VAL",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Correctivo","Mecanica",2022-11-21,2022-12-15,24
"Verano",0.9876,0.9627,4.55,1,6,2.6,"Correctivo","Pozoz",2022-12-06,2022-12-15,9
"Verano",0.9876,0.9627,4.55,0.6,11,2,"Preventivo","Mecanica",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,1.6,14,0,"Preventivo","Linea de Mtto",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,1.4,8,2.9,"Preventivo","Linea de Mtto",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,0.5,9,1.4,"Correctivo","Mecanica",2022-11-15,2022-12-15,30
"Verano",0.9876,0.9627,4.55,0.1,2,0.2,"Preventivo","Mecanica",2022-09-27,2022-12-15,79
"Verano",0.9876,0.9627,4.55,0.1,2,0.2,"Preventivo","Mecanica",2022-09-27,2022-12-15,79
"Verano",0.9876,0.9627,4.55,0,2,0.2,"Preventivo","Mecanica",2022-09-27,2022-12-15,79
"Verano",0.9876,0.9627,4.55,0.1,5,0.4,"Preventivo","Mecanica",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,0.1,5,0.4,"Preventivo","Mecanica",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,0.5,5,1.1,"Preventivo","Mecanica",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,0,1,0.2,"Preventivo","Mecanica",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,1.5,12,3.3,"Correctivo","Mecanica",2022-12-05,2022-12-15,10
"Verano",0.9876,0.9627,4.55,0.3,7,1.5,"Correctivo","Mecanica",2022-12-05,2022-12-15,10
"Verano",0.9876,0.9627,4.55,0.5,14,1,"Preventivo","Mecanica",2022-05-02,2022-12-15,227
"Verano",0.9876,0.9627,4.55,1,8,2.2,"Preventivo","Pozoz",2022-03-28,2022-12-20,267
"Verano",0.9876,0.9627,4.55,1.5,8,2.7,"Preventivo","Pozoz",2022-03-28,2022-12-20,267
"Verano",0.9876,0.9627,4.55,1.5,8,3.5,"Preventivo","Pozoz",2022-03-28,2022-12-20,267
"Verano",0.9876,0.9627,4.55,0.3,16,1.5,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0,2,0.2,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0,2,0.4,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.7,2,0,"Correctivo","Electricidad",2022-11-09,2022-12-20,41
"Verano",0.9876,0.9627,4.55,0.6,2,0,"Correctivo","Electricidad",2022-11-08,2022-12-20,42
"Verano",0.9876,0.9627,4.55,0.2,8,0.9,"Correctivo","Electricidad",2022-11-10,2022-12-20,40
"Verano",0.9876,0.9627,4.55,1,2,0.9,"Correctivo","Electricidad",2022-11-09,2022-12-20,41
"Verano",0.9876,0.9627,4.55,0.7,2,0,"Correctivo","Electricidad",2022-11-09,2022-12-20,41
"Verano",0.9876,0.9627,4.55,1,2,0.9,"Correctivo","Electricidad",2022-11-09,2022-12-20,41
"Verano",0.9876,0.9627,4.55,0.6,2,0,"Correctivo","Electricidad",2022-11-09,2022-12-20,41
"Verano",0.9876,0.9627,4.55,0.4,2,0.6,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.3,2,0,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.6,2,0,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.7,2,0,"Correctivo","Electricidad",2022-11-09,2022-12-20,41
"Verano",0.9876,0.9627,4.55,1,2,0.9,"Correctivo","Electricidad",2022-11-09,2022-12-20,41
"Verano",0.9876,0.9627,4.55,1,15,1.9,"Correctivo","Electricidad",2022-11-15,2022-12-20,35
"Verano",0.9876,0.9627,4.55,1.5,5,3,"Correctivo","Electricidad",2022-11-09,2022-12-20,41
"Verano",0.9876,0.9627,4.55,0.2,2,0,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.2,2,0.3,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.6,2,0,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.7,2,0,"Correctivo","Electricidad",2022-11-08,2022-12-20,42
"Verano",0.9876,0.9627,4.55,1,2,0.9,"Correctivo","Electricidad",2022-11-08,2022-12-20,42
"Verano",0.9876,0.9627,4.55,0.1,2,0,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0,2,0.9,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.7,2,0,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.5,5,1.2,"Correctivo","Electricidad",2022-09-30,2022-12-20,81
"Verano",0.9876,0.9627,4.55,0,2,0.2,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,1,7,1.4,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.4,2,1,"Correctivo","Electricidad",2022-10-27,2022-12-20,54
"Verano",0.9876,0.9627,4.55,0.8,2,1.6,"Correctivo","Electricidad",2022-10-27,2022-12-20,54
"Verano",0.9876,0.9627,4.55,0.6,2,0,"Correctivo","Electricidad",2022-11-09,2022-12-20,41
"Verano",0.9876,0.9627,4.55,0.6,2,0,"Correctivo","Electricidad",2022-11-09,2022-12-20,41
"Verano",0.9876,0.9627,4.55,0.7,16,1.2,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.1,2,0,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.2,2,0.3,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.7,2,1.7,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,1,7,1.8,"Correctivo","Pozoz",2022-10-24,2022-12-20,57
"Verano",0.9876,0.9627,4.55,1,6,1.8,"Correctivo","Pozoz",2022-11-24,2022-12-20,26
"Verano",0.9876,0.9627,4.55,0,2,0.7,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.3,4,1.3,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.4,4,1.3,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.8,4,3.1,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.4,2,2.4,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.4,4,0.5,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.5,7,2.9,"Preventivo","Pozoz",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.5,7,2.9,"Preventivo","Pozoz",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.5,1,1.9,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.3,2,1.7,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0,2,0,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.1,2,0,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.2,2,1.6,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.1,2,0,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.3,2,2.1,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.2,2,0,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.5,4,1.9,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.3,4,1.7,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.3,4,2.1,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.3,2,1.2,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,1,4,1.8,"Correctivo","Pozoz",2022-12-06,2022-12-20,14
"Verano",0.9876,0.9627,4.55,0,2,0.5,"Correctivo","Electricidad",2022-10-27,2022-12-20,54
"Verano",0.9876,0.9627,4.55,0,2,1.4,"Correctivo","Electricidad",2022-10-27,2022-12-20,54
"Verano",0.9876,0.9627,4.55,0,4,0,"Correctivo","Electricidad",2022-10-27,2022-12-20,54
"Verano",0.9876,0.9627,4.55,0,4,0,"Correctivo","Electricidad",2022-10-21,2022-12-20,60
"Verano",0.9876,0.9627,4.55,0.3,5,0.5,"Correctivo","Electricidad",2022-08-16,2022-12-20,126
"Verano",0.9876,0.9627,4.55,0.3,5,2.2,"Correctivo","Electricidad",2022-08-16,2022-12-20,126
"Verano",0.9876,0.9627,4.55,0.3,5,0.5,"Correctivo","Electricidad",2022-08-16,2022-12-20,126
"Verano",0.9876,0.9627,4.55,0,5,2,"Correctivo","Electricidad",2022-08-25,2022-12-20,117
"Verano",0.9876,0.9627,4.55,0,4,0,"Correctivo","Electricidad",2022-10-31,2022-12-20,50
"Verano",0.9876,0.9627,4.55,0,5,0,"Correctivo","Electricidad",2022-08-25,2022-12-20,117
"Verano",0.9876,0.9627,4.55,0,4,0,"Correctivo","Electricidad",2022-10-31,2022-12-20,50
"Verano",0.9876,0.9627,4.55,0,5,0,"Correctivo","Electricidad",2022-08-25,2022-12-20,117
"Verano",0.9876,0.9627,4.55,0,4,0,"Correctivo","Electricidad",2022-10-31,2022-12-20,50
"Verano",0.9876,0.9627,4.55,0,5,0,"Correctivo","Electricidad",2022-08-25,2022-12-20,117
"Verano",0.9876,0.9627,4.55,0,2,0,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.2,2,1.6,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.2,2,0,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.1,2,0,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.1,2,0,"Preventivo","Linea de Mtto",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0.7,16,1.2,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,1,15,1.9,"Preventivo","Electricidad",2022-03-28,2022-12-20,267
"Verano",0.9876,0.9627,4.55,1.5,21,2.5,"Preventivo","Electricidad",2022-08-18,2022-12-20,124
"Verano",0.9876,0.9627,4.55,0.3,2,0.6,"Correctivo","Electricidad",2022-09-14,2022-12-20,97
"Verano",0.9876,0.9627,4.55,1.5,21,2.5,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,1.5,8,2.5,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0,2,0.5,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0,2,0.7,"Preventivo","Electricidad",2022-05-02,2022-12-20,232
"Verano",0.9876,0.9627,4.55,0,3,0.8,"Correctivo","Electricidad",2022-11-28,2022-12-20,22
"Verano",0.9876,0.9627,4.55,0.1,5,0,"Preventivo","Mecanica",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.2,5,0.9,"Preventivo","Mecanica",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.3,5,0,"Preventivo","Mecanica",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.4,5,1.5,"Preventivo","Mecanica",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,1.5,18,2.5,"Preventivo","Mecanica",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.3,4,0.6,"Preventivo","Instrumentos",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.1,3,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.1,3,0.4,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0,2,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.4,1,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0,1,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0,2,0.3,"Preventivo","Instrumentos",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.7,22,1.8,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.1,4,1,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.1,4,1,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0,2,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.1,2,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.3,1,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.1,2,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.1,2.4,0.4,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.2,2,0.6,"Preventivo","Instrumentos",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.8,4,2.7,"Preventivo","Instrumentos",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0,4,1.6,"Preventivo","Instrumentos",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.2,2,0.5,"Preventivo","Instrumentos",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.3,18,2.8,"Preventivo","Instrumentos",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.5,3,1.8,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.1,3,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0,3,0,"Preventivo","Instrumentos",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.1,2,0,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.8,18,1.1,"Preventivo","Mecanica CBM",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0,2,0,"Preventivo","Instrumentos",2022-03-28,2022-12-22,269
"Verano",0.9876,0.9627,4.55,0,6,0.8,"Preventivo","Instrumentos",2022-05-02,2022-12-22,234
"Verano",0.9876,0.9627,4.55,0.3,4,1.5,"Preventivo","Mecanica",2022-05-02,2022-12-22,234
