"mes","semana","Epoca del año","estrategia Mtto","Programa Mtto","Ready back log","HH Actv Gnerales","HH En la Maquina","Otras HH","Disciplina","H Mantenimiento preventivo"
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,2,0,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.2,2,0.8,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.3,2,0,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.4,12.3,1.1,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0,2,0,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,8,1.1,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,4,0.6,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.3,8,1.9,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,4,0,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.2,5,0.4,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,1.3,14,2.6,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.2,3,0.6,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.3,6,0.4,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.2,3.8,1,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,7,1,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,7,1.2,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.3,4,1.2,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.3,10,0.9,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.2,2,0,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,12,1.2,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0,2,0,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.3,4,0.9,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,8.3,1,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.2,10,1.5,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.3,10,1.2,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0,2,0.6,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,7.5,1.7,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.2,6,0,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,8,1.2,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.8,6,0.6,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.4,1.8,1.4,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.4,2,1.6,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.8,6,3.6,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,3,3.3,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.7,4,3.2,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.2,3,0.7,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.5,2.7,2.3,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.6,7,1.9,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.3,6,0,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.3,3,0,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.6,2,2.9,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.2,3,2.7,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.7,6,3.9,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.8,4,3.2,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,1,4,3.2,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.3,4,2.3,"Pozoz",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.7,2.5,0,"Instrumentos",516.6
"2019-9","2019-37","Invierno",0.9027,0.9382,5.88,0.7,2.5,0,"Instrumentos",516.6
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.3,10,2,"Instrumentos",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.2,4,0.6,"Instrumentos",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.6,3,0,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,1,3,1.1,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.6,3,0,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.4,3,3.4,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.4,3,0.4,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.3,3,2,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.3,3,2,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.3,3,0.4,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.8,5.2,2.9,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.5,6,1,"Linea de Mtto",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.6,3,3.8,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.8,5.9,2.5,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.4,3,2,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,0.4,3,0.4,"Pozoz",169.1
"2019-9","2019-39","Invierno",0.9027,0.9382,5.88,1.2,3,1.9,"Pozoz",169.1
"2019-10","2019-41","Verano",0.775,0.9339,5.91,0,12,0,"Mecanica VAL",12
"2019-10","2019-42","Verano",0.775,0.9339,5.91,0.1,2,0.6,"Instrumentos",167.2
"2019-10","2019-42","Verano",0.775,0.9339,5.91,0.1,2,0.8,"Instrumentos",167.2
"2019-10","2019-42","Verano",0.775,0.9339,5.91,0.7,8,1.6,"Instrumentos",167.2
"2019-10","2019-42","Verano",0.775,0.9339,5.91,0,2,0,"Instrumentos",167.2
"2019-10","2019-42","Verano",0.775,0.9339,5.91,0,1.5,0.6,"Instrumentos",167.2
"2019-10","2019-42","Verano",0.775,0.9339,5.91,1,19,3.8,"Instrumentos",167.2
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.3,2,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,1.5,0.6,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.3,3,3.5,"Pozoz",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,5,1.4,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.7,8,1,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.7,8,1,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.8,6,1.6,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.5,8,1.3,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.5,1,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,1.1,9.7,1.6,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,1,3.3,1.2,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.5,3,0.6,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,10,2.6,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.7,7,0.9,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.5,6,1.2,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,1,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.2,4,0.8,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,1,14,4,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,1.1,9.7,1.6,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,1.1,9.7,1.6,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.6,4,3,"Pozoz",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.7,4,0.8,"Pozoz",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.6,3,2.4,"Pozoz",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,1,4,2.1,"Pozoz",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.8,6,3.6,"Pozoz",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.2,1,0.6,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,12,0,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.5,8,0,"Linea de Mtto",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.2,2,0,"Linea de Mtto",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,1,8,1.2,"Instrumentos",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Linea de Mtto",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0,0.5,0,"Linea de Mtto",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.6,3,0.4,"Pozoz",708.3
"2019-10","2019-43","Verano",0.775,0.9339,5.91,0.8,3,0.4,"Pozoz",708.3
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0,4,1.2,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0,6,0.6,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.3,6,0.6,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,1.1,11.8,2.6,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,1.3,14,3.7,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,1,17.5,3.4,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.5,8,0.5,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.2,2,0,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.3,5,0.6,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.3,8,0.6,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.3,8.3,0.8,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.3,2.5,3.5,"Pozoz",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.3,2,3.5,"Pozoz",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.6,2,3,"Pozoz",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.3,4,0.9,"Pozoz",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.5,4,0,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.4,4,0,"Pozoz",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.5,8,0.5,"Linea de Mtto",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.5,6,0,"Linea de Mtto",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.5,5,3.3,"Instrumentos",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.2,5,3.5,"Pozoz",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.6,6,4,"Pozoz",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.6,4,0.4,"Pozoz",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.8,2.5,0,"Pozoz",174.2
"2019-10","2019-44","Verano",0.775,0.9339,5.91,0.8,3.6,2.4,"Pozoz",174.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.3,14,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14.3,2.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,8,2.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,4,0,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,8,2.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,9,1.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.7,9,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,0,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,0,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.7,7,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,14,3.9,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,8,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.2,8,1.5,"Mecanica CBM",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,12,1.6,"Mecanica CBM",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.4,6,0.8,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.7,9,1.9,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.8,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.7,13,2.1,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,0,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.1,7,0.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,17,3.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,9,0.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.4,3,0.8,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.4,5,1.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,9,1.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.3,9,1,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.4,6,0.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.4,4,0.9,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,10.5,1.1,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,4,2.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.1,15.5,1.7,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.3,2,0,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0,14,1.1,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1,19.5,0.9,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.6,14,0.8,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.1,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.3,9,1.7,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,8,2.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,6,2.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,6,2.1,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.7,7,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,20,0.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,8,0.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.4,9,1.7,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.2,1,0.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,12,2.1,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.7,9,1.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,8,0.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.1,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,18,2.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.3,9,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.2,8,1.2,"Mecanica CBM",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,8,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,4,0,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,8,0.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.3,14,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1,18,2.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.3,7,0.8,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,13,3.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,15,3.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1,18,3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.3,14,3.2,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,0.7,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,18,1.9,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1,17.5,1.8,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.3,21,1.7,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,6,0,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.3,4,0,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,8,0,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,9,1.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.6,11,2.8,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,3.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,14,2.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.3,5,1.7,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,7,1.3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.2,1,1,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1,12,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1,14,3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.5,10,3,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,0.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,3.8,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.7,9,1.6,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.8,9,1.5,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.6,21,3.8,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.4,8,0.9,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,0.4,6,1.1,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1.5,10,1.4,"Mecanica",3492.2
"2019-11","2019-45","Verano",0.8072,0.9154,5.89,1,14,3.1,"Mecanica",3492.2
